dish_id,calories,mass,fat,carb,protein
dish_1567007783,50,106,0.352,11.94,0.879
dish_1561392410,187.296005,84,14.055,4.452,10.635
dish_1566846997,343.709656,168,20.575924,4.797582,32.916782
dish_1560456348,210.282761,149,7.533189,4.561613,29.940079
dish_1561062586,121.193924,89,3.318568,20.365366,2.566732
dish_1565799565,240.011719,396,2.538439,15.923562,32.560978
dish_1561576887,15.500784,47,0.552941,2.718627,0.460784
dish_1559060106,206.369995,195,8.643,23.68,8.907001
dish_1560368712,146.875183,142,12.029318,8.361059,3.578753
dish_1566849987,562.969971,540,16.635,20.534,80.740997
dish_1565117892,132.599991,102,0.612,0,29.58
dish_1563218408,245.339996,87,10.44,27.84,10.44
dish_1561577678,218.887756,104,12.566033,3.08658,21.246046
dish_1563897439,315.31366,578,3.301512,29.215488,37.387806
dish_1558722842,10.440001,58,0.116,2.262,0.522
dish_1565884766,469.609009,546,12.795,34.176998,47.687
dish_1561575170,42.75,171,0.513,8.55,3.078
dish_1563294408,41.5,83,0.083,10.79,0.415
dish_1564690194,500.918823,430,34.428013,43.004883,42.087563
dish_1565369971,221.604736,134,15.695424,7.46375,13.27765
dish_1564170542,523.367859,440,25.166206,18.044437,52.976246
dish_1563897870,169.320007,249,3.486,29.879999,5.976
dish_1565898128,209.030762,134,8.73466,6.154403,24.271492
dish_1565204931,391.326447,515,13.301519,49.572693,22.7292
dish_1563812615,402.784088,386,18.810022,17.201342,39.896744
dish_1568055986,54.400002,76,3.468,5.976,0.74
dish_1558028772,64,192,0.253,15.76,1.208
dish_1559846073,39.289997,85,0.287,9.13,1.192
dish_1566835641,312.766815,546,2.569756,14.950245,48.643902
dish_1562790295,538.709778,268,44.67403,11.449524,28.011915
dish_1558031351,12.3,41,0.041,3.116,0.246
dish_1562871297,124.973,47,4.418,15.745001,5.264
dish_1562690074,263.402344,104,21.608747,3.018018,14.246227
dish_1568060414,53.598557,146,2.133646,7.950584,2.632836
dish_1562169840,739.663696,389,53.890759,21.785473,41.75605
dish_1558459059,28.98,42,0.084,7.56,0.294
dish_1559589942,290.348022,179,10.175,36.630001,13.488
dish_1565123816,250.916733,110,12.352043,13.950899,19.241669
dish_1561576320,494.797546,383,24.312891,27.520807,41.561111
dish_1565809120,365.630005,502,1.734,22.898001,63.227997
dish_1563996441,80.239189,65,7.624641,2.617095,1.559902
dish_1562700685,24.200001,110,0.33,3.63,3.41
dish_1566333291,549.755615,439,21.439438,49.02037,41.324966
dish_1565797671,39.239998,102,0.236,9.799999,0.644
dish_1559933834,775.029236,458,51.820778,22.731771,54.541294
dish_1565640894,464.892029,422,18.178001,20.476002,55.195004
dish_1568405306,421.239746,336,24.294468,15.891708,35.916676
dish_1563308353,51.465488,140,1.002588,10.880392,1.31949
dish_1564773942,491.939545,442,19.902781,25.0912,52.546329
dish_1562686577,556.563965,531,24.720999,56.031998,29.221001
dish_1560961107,352.820007,320,6.124001,67.513,8.6632
dish_1563475788,39,78,0.078,10.139999,0.39
dish_1562096584,94.99057,90,4.666848,11.278716,2.650751
dish_1565799597,258.311707,457,2.660439,20.559563,32.926975
dish_1562959599,403.636139,281,26.581678,28.355869,25.209208
dish_1558376768,74.360001,143,0.286,0.429,20.02
dish_1558372771,522.609985,311,32.981003,26.709002,38.307999
dish_1565987116,393.419983,397,17.283001,10.671,49.667999
dish_1564169932,766.626526,473,37.374702,42.810986,65.773155
dish_1564000417,340.35199,128,12.032,42.880001,14.336
dish_1567022180,48.860001,162,0.324,11.146,2.052
dish_1560444967,197.377884,252,10.071443,23.811623,4.947491
dish_1562009148,226.547165,210,13.086175,8.085415,21.893772
dish_1566416455,372.326599,403,20.356852,37.502293,21.239441
dish_1566849295,348.752014,239,26.828001,14.87,16.992001
dish_1562958603,171.839996,93,10.417,9.436001,10.408
dish_1558457415,60.799999,80,0,14.400001,0.8
dish_1566419510,273.876984,103,9.681999,34.505001,11.536
dish_1559844323,518.369995,161,39.761997,32.740002,18.487
dish_1558029686,119.019997,22,9.24,0.308,8.14
dish_1561392386,175.746002,51,13.923,2.142,9.843
dish_1564685482,851.396545,337,49.484638,63.400967,40.429775
dish_1562181247,660.094482,220,45.323471,11.534341,49.149761
dish_1559841061,96.389999,99,4.865,6.256,7.182
dish_1564171996,519.50116,484,21.996632,37.141384,43.830639
dish_1558641007,23.369999,57,0.114,5.7,0.513
dish_1561148336,128.098618,68,4.566122,16.327492,5.454762
dish_1565382833,396.63858,228,17.709755,44.098686,17.446737
dish_1558380804,7.56,27,0.108,1.431,0.594
dish_1558642021,228.899994,421,3.317,52.488003,5.78
dish_1561751897,354.020905,199,17.961365,7.834482,36.95565
dish_1562008549,417.129517,405,12.240784,55.659386,22.356302
dish_1558725193,763.092041,132,65.340004,29.964001,29.568001
dish_1561661479,242.17569,166,10.854464,13.715836,21.488853
dish_1568319899,627.65625,377,30.993277,44.54575,41.033432
dish_1559059924,108.199997,20,8.4,0.28,7.4
dish_1562602945,308.372284,492,6.017155,45.249252,19.971214
dish_1556573514,6.44,23,0.092,1.219,0.506
dish_1562603813,475.959991,146,32.119999,46.719997,3.796
dish_1568666329,743.76001,594,42.484001,19.77,72.891998
dish_1559239912,60.16,128,0.128,15.36,1.152
dish_1559243887,289.050018,50,24.75,11.35,11.200001
dish_1558640311,105.879997,276,0.552,26.114,2.242
dish_1562876732,350.566833,291,13.169589,36.560165,27.639404
dish_1563294491,146.979996,328,0.664,37.573997,2.051
dish_1558628760,231.314499,198,5.757,38.595001,6.879
dish_1565721828,129.225006,239,5.3935,18.909,2.8815
dish_1561741090,161.540009,221,5.977,11.469999,15.538
dish_1561393715,17.15,49,0.196,3.43,1.176
dish_1562085132,91.970001,17,7.14,0.238,6.29
dish_1561574623,117.602783,152,4.01018,7.020422,13.90319
dish_1560367193,131.041962,317,6.488616,15.907618,12.104685
dish_1562699612,98.391266,74,2.671786,15.661942,2.793359
dish_1560369255,132.666138,61,7.923563,1.979007,12.538679
dish_1565021675,331.581451,575,3.358805,27.448196,41.17012
dish_1566587182,531.260986,377,37.361893,22.501673,31.371517
dish_1562872396,179.563156,186,5.108879,3.96911,28.588114
dish_1559241099,201.346771,382,0.93439,51.246647,2.417124
dish_1562602589,365.276001,106,28.938,4.452,20.458
dish_1560802853,136.532196,118,3.307635,8.76357,16.906691
dish_1562603867,1049.11731,369,74.496643,66.269196,32.184002
dish_1558382263,356.629974,425,19.562,23.453999,27.487001
dish_1560367333,291.633301,427,13.564784,18.360016,33.176849
dish_1566416299,44.9995,86,2.23385,5.8695,1.5093
dish_1563221602,447.893616,306,19.033884,36.09898,33.676075
dish_1558114484,151.479996,28,11.759999,0.392,10.360001
dish_1563555543,268.380005,280,14.559,21.466,13.845
dish_1563305005,1003.948853,720,35.681553,23.725708,142.649384
dish_1565383062,362.960022,403,18.207001,12.198999,39.654999
dish_1560798815,404.963837,341,15.423538,46.987759,22.861877
dish_1563389548,438.828003,194,28.906,0.194,43.843998
dish_1558639526,31.98,78,0.156,7.8,0.702
dish_1562010293,633.833069,404,37.303101,13.270199,59.485043
dish_1562686520,346.47998,226,23.860001,5.016,26.6
dish_1558380014,92.459999,134,0.268,24.120001,0.938
dish_1562613010,90.271996,128,0.608,1.696,18.848
dish_1558631932,214.931992,355,3.174,49.670998,4.735
dish_1563911185,159.809174,133,5.896484,7.845087,18.49971
dish_1565194906,451.795471,839,5.20372,56.647617,42.000122
dish_1560367698,556.721252,295,26.010103,33.583664,43.318321
dish_1558379712,687.939026,119,58.904999,27.013,26.656
dish_1567612954,148.346344,155,3.780488,27.219513,1.512195
dish_1558722968,560.286011,284,40.076,42.313999,21.416
dish_1561663606,474.503387,347,10.804142,40.144989,52.672283
dish_1562949205,80.220001,57,5.13,3.768,4.8
dish_1566332268,567.580994,595,31.404999,22.379,54.752998
dish_1558116436,91.970001,17,7.14,0.238,6.29
dish_1566849387,619.901978,517,34.511002,21.535,60.082001
dish_1561481673,496.617004,324,27.25,36.400002,25.962002
dish_1558380181,374.936005,313,18.373999,32.721001,29.021999
dish_1567625294,51.200001,32,4.8,2.88,0.64
dish_1564169644,433.416992,163,15.322,54.605,18.256001
dish_1558640941,21.73,53,0.106,5.3,0.477
dish_1557936645,11.88,36,0.108,2.88,0.252
dish_1559844611,55.889999,81,0.162,14.580001,0.567
dish_1558028492,20.74,61,0.122,4.88,0.488
dish_1563395449,214.63649,222,6.977337,29.68194,9.570897
dish_1568313640,71.139999,145,3.652,8.9,3.152
dish_1561492665,81.950653,93,8.595007,4.689008,10.342231
dish_1563555563,398.220001,304,24.639,21.802,22.725
dish_1559844272,462.480011,80,39.599998,18.16,17.92
dish_1566849269,249.85202,153,17.626001,9.452,16.304001
dish_1565194823,386.59552,619,4.763721,40.727619,39.960121
dish_1562008517,401.729523,370,11.505786,54.154385,21.236305
dish_1558026684,24.139999,71,0.142,5.68,0.568
dish_1562602803,121.742279,120,5.278155,10.074251,9.310214
dish_1559842374,345.333008,137,26.518002,21.091,13.040001
dish_1563305513,606.251953,228,21.431999,76.380005,25.536001
dish_1562872470,286.3815,282,8.330789,21.324808,34.486359
dish_1562875898,271.116394,342,18.015085,28.964979,23.360405
dish_1559843052,53.5,130,0.39,13.049999,0.963
dish_1564432165,246.028381,160,11.339486,29.141865,8.381219
dish_1567007814,73,152,0.398,17.92,1.109
dish_1562617416,200.949997,168,8.242,23.620001,9.872
dish_1567110756,111.720001,42,4.074,13.860001,4.62
dish_1559846585,114.972008,201,0.201,30.551998,0.804
dish_1565118782,557.521606,353,34.1091,17.046598,43.740959
dish_1559578599,229.97998,193,9.825,25.422001,10.045
dish_1558632080,72.148003,68,1.632,14.96,2.108
dish_1558718906,282.580017,247,14.228001,36.890999,9.815001
dish_1564428102,133.219666,107,12.706974,4.446124,2.430635
dish_1560526490,141.67276,170,8.34413,16.85125,2.338025
dish_1568405405,83.715767,74,7.985471,2.599673,1.578183
dish_1560541680,95.052574,77,9.032269,3.100251,1.847884
dish_1561147944,42.371025,34,3.643008,2.258935,0.820393
dish_1561393741,188.830002,165,12.956,5.286,12.776
dish_1562703345,154.279999,58,5.626,19.140001,6.38
dish_1559239369,130.919998,276,0.612,31.919998,3.068
dish_1562963648,252.588776,247,9.243377,33.273422,10.225956
dish_1565022027,178.176575,267,2.549122,17.043879,18.578049
dish_1562686492,160,100,10,3,14
dish_1563997418,608.703918,400,43.175797,24.548904,34.666901
dish_1560456370,258.382751,186,7.644188,14.921614,30.939077
dish_1562686664,119.129997,209,0.627,29.26,1.463
dish_1566851704,461.160156,348,18.996983,46.817013,26.711891
dish_1565724552,108.80024,298,4.671976,15.722977,4.621049
dish_1560453294,115.954453,138,2.781752,5.698969,16.2197
dish_1566500963,5.75,25,0.1,0.9,0.725
dish_1558110297,29.07,51,0.153,7.14,0.357
dish_1562783605,75.599998,270,1.08,14.309999,5.94
dish_1562011727,372.352112,182,22.290583,5.197382,35.659843
dish_1566847043,434.877106,483,24.615379,15.362316,35.713329
dish_1565884738,228.659988,463,0.926,7.036,41.130001
dish_1565726915,196.879501,251,12.527685,18.610243,4.369489
dish_1559239256,60.16,128,0.128,15.36,1.152
dish_1563824406,474.136047,387,28.472,17.138,39.376999
dish_1561737223,503.782013,334,32.519001,10.969001,38.809002
dish_1566502271,296.816895,359,10.505252,13.685196,37.940281
dish_1564605328,541.238098,349,25.873276,57.831768,20.289171
dish_1559332822,540.587341,408,28.622438,15.932929,51.690758
dish_1563908957,73.872749,159,3.572825,8.02375,4.40885
dish_1562168673,56.354836,73,2.270678,8.614903,1.229
dish_1567542986,605.856323,498,24.521738,62.959728,34.741642
dish_1568401090,1158.98999,614,73.225998,18.445999,108.667999
dish_1567106646,61.040001,201,0.347,13.602001,2.557
dish_1563302391,401.215424,311,14.095317,22.372875,45.017166
dish_1560369273,308.951691,221,28.424227,10.639672,36.668308
dish_1566934085,82.590729,259,5.281902,7.442439,4.01239
dish_1558115169,151.479996,28,11.759999,0.392,10.360001
dish_1560442374,90.637001,233,0.233,21.202999,1.165
dish_1560527225,937.789368,503,65.745911,31.893578,52.88044
dish_1558628711,129.064499,129,0.129,30.573,1.677
dish_1563565415,303.477142,284,18.174141,24.998693,21.371407
dish_1567106668,80.309998,248,0.441,18.302002,2.98
dish_1560357297,942.454041,492,71.887001,10.706,59.336998
dish_1559844458,55.889999,81,0.162,14.580001,0.567
dish_1560444756,150.779999,418,0.588,38.239998,2.26
dish_1558110245,29.07,51,0.153,7.14,0.357
dish_1564588820,81.119995,156,0.312,1.092,15.6
dish_1563984199,322.679993,670,1.278,22.243999,48.598003
dish_1563913588,180.811996,68,6.392,22.780001,7.616
dish_1565728591,388.406616,322,15.848898,29.471991,30.975548
dish_1556575700,0,86,0,0,0
dish_1559849097,495.928009,325,29.044003,55.626003,14.261001
dish_1562787745,85.357742,58,5.704968,7.984723,1.862764
dish_1563898107,440.69339,424,23.117477,34.801258,25.451927
dish_1563900120,46.896584,49,1.195122,8.604878,0.478049
dish_1560874548,41.040001,72,0.216,10.08,0.504
dish_1563984296,436.337067,871,3.53839,44.607613,51.177761
dish_1558721959,11.160001,62,0.124,2.418,0.558
dish_1561491154,166.137466,158,18.455791,5.614334,18.301338
dish_1563477736,277.047302,234,14.928542,15.535334,20.962175
dish_1558639195,238.25,346,3.112,56.199997,4.554
dish_1560454970,9.900001,55,0.11,2.145,0.495
dish_1556575083,27.52,64,0.192,5.76,2.176
dish_1562099157,277.531311,207,14.06156,19.895029,18.076714
dish_1560800918,70.825645,40,3.925041,7.729096,1.983562
dish_1563218201,352.872009,156,23.244001,0.156,35.256001
dish_1558722748,51.988998,49,1.176,10.78,1.519
dish_1567628193,492.683044,439,40.014809,42.993248,41.068039
dish_1566328988,747.747803,398,26.880571,66.904915,56.313553
dish_1560441339,280.679993,154,18.092001,11.053999,17.479
dish_1563898688,32.549999,93,0.372,6.51,2.232
dish_1565021965,92.039993,177,0.354,1.239,17.700001
dish_1561753021,918.175781,573,46.218571,43.13065,81.844078
dish_1565640576,307.28656,267,16.090178,11.782665,28.774073
dish_1560543605,485.570892,501,27.281401,22.652529,63.553284
dish_1560961385,249.519989,293,11.830999,23.794003,12.781
dish_1565711453,198.320007,134,14.74,2.144,13.400001
dish_1564590115,115.805847,121,2.951219,21.248781,1.180488
dish_1561577731,274.257721,334,13.256033,13.37958,26.309046
dish_1568044634,413.19339,789,4.152878,38.542122,49.524952
dish_1561663914,257.398834,205,10.54297,20.362743,21.90077
dish_1564082323,748.861206,518,24.989885,22.46674,103.612755
dish_1562613898,120.636047,162,6.026607,15.197055,4.350647
dish_1563566626,62.099998,54,5.778,3.402,0.432
dish_1567023161,141.699997,134,6.124,5.028,16.524
dish_1558722370,19.75,79,0.237,3.95,1.422
dish_1561060613,323.673248,304,11.623275,30.939053,25.286839
dish_1561575445,35.458431,123,0.886118,6.612745,1.730431
dish_1559060055,26.730001,81,0.243,6.48,0.567
dish_1558381840,113.849998,69,2.484,0,21.389999
dish_1562873416,52.360001,119,2.499,5.117,3.808
dish_1558381708,16.43,53,0.053,3.71,0.954
dish_1563553780,557.728821,167,42.536613,23.808483,25.768
dish_1561661806,183.475952,89,8.40041,9.825473,16.235809
dish_1563222800,302.318085,146,11.604419,17.928291,30.328045
dish_1568060461,376.762451,304,20.058874,13.800014,34.890255
dish_1560961202,171.069992,153,11.636,5.094,11.576
dish_1561737293,801.822021,636,46.077,55.828995,41.927002
dish_1566590946,405.611877,228,20.578852,8.976191,42.341148
dish_1565021220,543.713135,361,29.981041,41.561977,27.555956
dish_1562701956,6.84,38,0.076,1.482,0.342
dish_1563475874,93.029999,251,0.401,22.709999,2.23
dish_1563551360,322.640015,218,23.98,3.488,21.800001
dish_1563563289,331.901978,218,22.633001,4.912,28.177
dish_1561739160,34.77,61,0.183,8.54,0.427
dish_1562009182,306.229919,274,20.686609,10.74478,23.34761
dish_1562007763,290.70047,298,6.343606,47.406929,11.839698
dish_1559845046,313.625977,207,18.192999,31.922001,10.976
dish_1563219056,416.869659,258,21.949057,21.629845,32.360081
dish_1559846334,126.172005,233,0.329,32.792,1.572
dish_1558372948,687.939026,119,58.904999,27.013,26.656
dish_1565033220,908.60498,578,59.342999,19.202002,76.664001
dish_1562010394,188.610443,116,12.935694,3.708065,14.15958
dish_1563395341,143.585999,54,5.076,18.09,6.048
dish_1558114609,540.89801,160,41.223,14.648001,29.140001
dish_1561405332,18.549999,53,0.212,3.71,1.272
dish_1566415558,169.100739,234,14.586706,12.861994,14.924493
dish_1558629578,22.5,90,0.27,4.5,1.62
dish_1559593722,140.562927,106,12.200334,6.836887,2.779168
dish_1561480439,155.161987,189,4.895,24.115999,5.747
dish_1562702355,68.882935,99,5.822042,3.473425,1.640872
dish_1563220171,465.47464,363,13.715989,34.069401,50.018417
dish_1568314951,496.129456,325,30.264463,18.69434,38.371338
dish_1563221025,245.445801,123,12.988835,4.359616,25.94677
dish_1559674781,81.660004,203,0.229,20.610001,1.067
dish_1563827162,319.539948,354,9.728971,34.357613,25.044996
dish_1560798707,298.022003,139,10.275999,38.349998,12.840001
dish_1568315177,637.806702,497,36.816135,34.708759,45.134315
dish_1558031675,248.882004,180,11.228,25.952,11.348
dish_1558116001,569.807007,223,39.426998,27.921001,28.353001
dish_1560369102,69.738571,121,5.188934,4.877475,2.574234
dish_1558724932,416.231995,72,35.639999,16.344,16.128
dish_1565638550,277.656799,215,12.71771,10.055079,30.124464
dish_1561741174,245.839996,113,18.629999,1.768,16.700001
dish_1560367676,430.621216,198,25.719105,6.42366,40.699318
dish_1560356566,676.799988,213,51.949997,3.224,46.139999
dish_1558640563,4.14,23,0.046,0.897,0.207
dish_1562688482,193.459991,169,8.417999,19.77,10.864
dish_1562875241,479.689514,275,16.303005,37.119999,44.287632
dish_1563563240,48.299999,42,4.494,2.646,0.336
dish_1565711270,31.620001,93,0.186,7.44,0.744
dish_1565378680,92.418648,81,2.752427,15.020389,3.302913
dish_1565972429,468.493896,831,4.998146,38.314857,59.02866
dish_1558719145,547.072998,416,36.821003,48.143997,18.493002
dish_1561578676,212.034836,224,10.345771,13.637113,16.441778
dish_1560366410,58.741066,96,4.515482,3.791994,2.187943
dish_1565637504,28,56,0.056,7.28,0.28
dish_1559667994,445.299988,213,25.459999,35.803001,18.3964
dish_1567613019,376.526337,645,4.760488,38.998512,39.138195
dish_1562777037,215.273514,171,15.01899,5.570336,14.505756
dish_1558640849,105.23999,238,0.534,27.059999,1.74
dish_1562603895,1268.157349,517,90.776642,68.637192,46.984001
dish_1558457468,23.800001,70,0.14,5.6,0.56
dish_1558630038,12.75,51,0.153,2.55,0.918
dish_1564170836,240.164917,135,12.184845,5.314849,25.070414
dish_1564774805,621.091003,353,41.685188,15.256662,44.937073
dish_1562871537,685.772949,554,30.779623,53.014832,50.176342
dish_1560527105,92.725296,104,3.845912,12.959577,2.126438
dish_1564590288,464.855835,848,4.442219,57.084778,44.839493
dish_1562008394,2.4,24,0,0.48,0.24
dish_1560445004,339.5979,290,21.015444,24.439625,14.747491
dish_1562875940,386.66684,418,23.183083,52.980984,26.294006
dish_1563207406,372.070038,443,14.062,46.752998,15.986001
dish_1560975346,326.338562,224,14.924776,4.475055,41.01273
dish_1559674074,140.980011,53,5.141,17.49,5.83
dish_1562873264,503.60022,595,35.514572,66.933792,33.333626
dish_1560527745,87.761002,149,0.596,5.364,14.900001
dish_1565195436,340.958527,164,20.772194,19.309807,18.284878
dish_1566844803,249.819977,227,11.004,27.212,12.808001
dish_1560456794,205.283386,188,23.160921,7.713231,24.065845
dish_1563563378,385.441956,351,22.842001,17.222,29.950001
dish_1563479625,202.649231,214,9.457832,15.650263,15.189233
dish_1562871363,245.872986,140,4.697,41.785004,7.775
dish_1566850142,464.951172,284,31.75317,9.052546,35.226067
dish_1562775356,177.600006,120,13.2,1.92,12
dish_1564086709,393.270325,307,14.645413,53.99876,15.606251
dish_1557937758,106.782997,128,2.262,18.932001,3.53
dish_1566316558,490.288025,263,40.265041,5.577225,25.660692
dish_1563295016,127.879997,79,7.621,8.182,6.965
dish_1558110478,205.438995,161,6.801,27.931999,8.301001
dish_1568320383,437.124115,196,18.984426,37.518093,26.864243
dish_1558639306,40.59,99,0.198,9.900001,0.891
dish_1566931116,35.5,142,0.426,7.1,2.556
dish_1561061123,399.430664,357,20.405451,26.884327,31.093739
dish_1558376938,51.060001,74,0.148,13.320001,0.518
dish_1563468362,411.686035,598,9.998622,58.30032,23.599888
dish_1560543583,254.657333,350,22.387531,18.003635,24.094866
dish_1567542843,471.296509,216,19.758106,42.703159,28.489662
dish_1565981848,147.410431,198,11.091943,8.199256,15.093219
dish_1566849955,147.169998,288,7.563,20.534,2.621
dish_1558373008,251.558014,73,19.929001,3.066,14.089001
dish_1561577598,813.452026,393,46.151894,26.876921,67.191734
dish_1566838351,190.009995,417,0.822,48.034,2.49
dish_1563565761,88.662773,159,7.853437,5.880221,11.434039
dish_1561662022,159.686279,166,11.945532,12.441322,2.925065
dish_1565117990,582,380,12.681999,31.670002,80.834999
dish_1558460138,10.08,56,0.112,2.184,0.504
dish_1563479596,104.373558,151,5.351235,12.756775,3.778007
dish_1562874203,362.521729,332,40.901203,13.621237,42.49926
dish_1564675157,208.928787,284,4.172829,42.405174,2.354732
dish_1561580552,22.25,89,0.267,4.45,1.602
dish_1561737248,699.382019,394,45.718998,30.168999,40.369003
dish_1568666303,443.199982,560,8.483999,19.77,72.892006
dish_1558638924,6.25,25,0.075,1.25,0.45
dish_1561494001,162.687851,216,13.844637,7.95715,3.520412
dish_1566502000,63.008781,184,4.846829,3.949269,2.692683
dish_1562010130,638.187561,376,37.53344,28.654207,47.262806
dish_1562097001,529.879639,418,41.238701,40.368938,46.891212
dish_1558640477,59.416,56,1.344,12.32,1.736
dish_1561061593,42.458584,52,1.65987,4.35921,3.223788
dish_1563302420,435.626282,381,14.9235,29.277687,45.639103
dish_1557863012,3.1,31,0,0.62,0.31
dish_1565382803,359.408569,177,15.261753,43.129684,13.366736
dish_1564516760,442.728943,329,19.221478,11.774262,52.757278
dish_1565895879,96.681755,231,3.165525,15.13875,5.10345
dish_1568318316,525.419983,297,35.039997,6.095,48.029999
dish_1559242155,116.116005,203,0.203,30.855999,0.812
dish_1567023335,138.336395,117,12.019873,5.832454,3.287284
dish_1563566909,222.530014,187,0.748,46.75,9.35
dish_1558637932,248.286987,393,2.309,60.889999,4.282
dish_1563294522,250.965668,400,4.807397,53.672115,2.934019
dish_1557937157,355.25,271,22.122999,14.700001,24.341999
dish_1565727791,121.074005,99,6.6,6.161,10.278
dish_1561753477,432.267029,280,24.355024,18.788651,34.092751
dish_1564675060,23.1,77,0.154,5.852,0.462
dish_1558030289,38.52,107,0.107,9.63,0.535
dish_1566416339,77.979889,186,3.410321,11.653813,2.489692
dish_1560441511,51.919998,123,0.296,12.7,0.864
dish_1558640604,60.839996,117,0.234,16.379999,0.351
dish_1559667973,334.460022,179,17.98,24.923002,17.5124
dish_1567110811,537.987976,282,31.243414,21.507914,39.921242
dish_1563568118,139.833847,134,16.134104,4.55647,18.415512
dish_1562097653,116.16552,102,5.921285,14.058498,3.374529
dish_1560367153,117.181976,254,6.299616,13.828617,10.151685
dish_1563220058,146.639999,52,6.24,16.639999,6.24
dish_1558632799,20.159,19,0.456,4.18,0.589
dish_1563305083,1234.856323,901,56.759739,32.056351,147.491821
dish_1565034234,43.75,175,0.525,8.75,3.15
dish_1564083508,276.261993,225,18.447001,6.015,22.819998
dish_1567629081,239.309998,90,8.46,30.150002,10.08
dish_1558373405,13.6,40,0.08,3.2,0.32
dish_1562702007,24.784069,100,0.871068,3.561408,0.892431
dish_1563811611,195.360001,132,14.52,2.112,13.2
dish_1566414924,247.482193,227,17.619051,20.417046,4.710957
dish_1567801830,265.072388,201,11.296759,27.443153,13.996019
dish_1563568025,244.986359,247,16.967199,28.967131,19.446245
dish_1561575068,421.936707,436,17.683113,16.640642,49.57029
dish_1557861795,13.64,31,0.651,1.333,0.992
dish_1563389153,346.454468,224,5.393479,69.070702,11.697627
dish_1563216412,172.449982,205,0.714,36.610001,5.238
dish_1561666923,539.63855,425,22.059612,55.690098,34.942749
dish_1565724235,256.22879,209,8.484778,8.118172,36.216827
dish_1565897680,770.448853,405,63.736893,16.571018,37.93084
dish_1565383128,600.278931,456,39.396999,14.009,50.022999
dish_1559233445,24.5,49,0.049,6.37,0.245
dish_1563217804,492.934601,459,25.171036,22.654509,44.78577
dish_1563898084,419.493378,384,22.837477,30.001255,24.971926
dish_1557937427,26.434999,17,1.785,0.204,2.125
dish_1558629041,172.004013,226,8.396,13.712,10.954
dish_1566588066,566.233398,562,22.180496,48.054741,43.871033
dish_1565034661,219.813263,146,15.149511,16.317738,6.132204
dish_1560973984,171.213257,195,6.510186,25.909744,6.088271
dish_1558381943,13.8,60,0.24,2.16,1.74
dish_1565637548,93.436127,102,2.244349,16.65864,2.245049
dish_1562168365,70,140,0.14,18.199999,0.7
dish_1558642458,23,92,0.276,4.6,1.656
dish_1564514953,249.899155,281,22.069691,19.018438,26.381748
dish_1560456833,351.583435,378,23.920921,38.113228,31.095846
dish_1561574600,32.980392,100,1.176471,5.784314,0.980392
dish_1559848882,143.062012,254,0.36,37.441998,1.228
dish_1563303298,170.760071,103,4.999781,2.042296,27.815535
dish_1558639362,156.179001,342,1.42,37.420002,3.902
dish_1566488905,82.308296,86,2.097561,15.10244,0.839024
dish_1566933180,161.449524,96,7.634025,2.197063,19.702276
dish_1558721272,29.52,72,0.144,7.2,0.648
dish_1557862696,19.25,77,0.231,3.85,1.386
dish_1563464389,91.970001,17,7.14,0.238,6.29
dish_1561749061,302.860138,360,16.033365,21.472082,19.745497
dish_1558544482,38.189999,67,0.201,9.38,0.469
dish_1563395415,182.538498,187,5.808602,25.546873,7.82521
dish_1561739649,208.233551,388,3.843097,39.756126,8.455999
dish_1566414686,646.176697,407,22.089535,20.808079,86.652031
dish_1568405214,144.255814,152,9.715363,9.62549,6.820557
dish_1559843492,31.710001,95,0.303,7.42,0.971
dish_1559841950,11.2,32,0.128,2.24,0.768
dish_1559238993,61.559998,108,0.324,15.12,0.756
dish_1558639849,23.369999,57,0.114,5.7,0.513
dish_1561578570,136.804855,65,7.853771,1.929112,13.278779
dish_1560788384,111.198997,242,0.847,14.035999,12.947001
dish_1563464543,386.369995,319,22.577999,27.534,18.902
dish_1564429702,39.5,158,0.474,7.9,2.844
dish_1564686740,399.804565,221,21.22847,40.114349,13.19951
dish_1558547068,2.53,11,0.044,0.396,0.319
dish_1563307519,574.115173,335,30.811615,18.411123,51.720291
dish_1563391922,24.440001,104,0.381333,4.541334,1.525333
dish_1565811529,116.842033,104,10.860431,4.392354,2.101721
dish_1559846504,126.172005,233,0.329,32.792,1.572
dish_1558116298,854.690979,368,62.372002,48.107002,35.868004
dish_1561574815,74.852959,89,6.637806,3.246844,1.653304
dish_1567022296,425.410004,444,10.966,18.481001,61.859001
dish_1559751710,37.619999,66,0.198,9.24,0.462
dish_1560444815,495.119995,571,26.717999,40.627998,25.66
dish_1557863170,129.820007,142,11.426001,8.233999,2.266
dish_1561753589,138.761963,78,7.040133,3.070802,14.485127
dish_1558372525,242.802002,42,20.790001,9.534,9.408
dish_1567020091,236.805176,238,22.449144,11.681914,16.441938
dish_1560454562,318.821899,299,26.924074,24.92885,26.887257
dish_1558639555,156.049011,320,1.278,38.18,2.725
dish_1563551134,246.919983,173,5.962,29.723001,16.8104
dish_1560802730,101.702484,64,2.801806,2.26971,16.082962
dish_1561580608,20.25,81,0.243,4.05,1.458
dish_1560444701,51.000004,170,0.34,12.919999,1.02
dish_1566316525,223.888092,83,20.465044,2.697224,7.660691
dish_1565799507,74.651711,78,1.902439,13.697562,0.760976
dish_1564590146,141.005844,205,3.119219,27.632782,1.684488
